subject_id,config,agent_type,level,agent_model_name,episode_start_time,episode_end_time,episode_duration_seconds,final_targets_identified,final_threats_identified,total_detections,total_timesteps,all_targets_identified,all_threats_identified,mission_success
36,P1,P,1,./user_study/saved_agents/bad_practice_agent_model.zip,2025-08-08T18:25:03.078752,2025-08-08T18:26:24.177035,81.098283,13,2,0,486,False,False,False
36,P4,P,4,./user_study/saved_agents/bad_practice_agent_model.zip,2025-08-08T18:26:26.485271,2025-08-08T18:27:28.094675,61.609404,15,2,0,373,True,False,False
36,A1,A,1,./user_study/saved_agents/aug2b_finetuned_model.zip,2025-08-08T18:29:13.539754,2025-08-08T18:30:10.220344,56.68059,15,2,0,339,True,False,False
36,B1,B,1,./user_study/saved_agents/aug2b_baseline_model.zip,2025-08-08T18:30:39.426251,2025-08-08T18:31:35.013273,55.587022,15,3,0,330,True,False,False
36,C1,C,1,./user_study/saved_agents/aug2b_mixed75_35e5steps_model.zip,2025-08-08T18:32:01.081752,2025-08-08T18:32:45.340657,44.258905,15,2,0,258,True,False,False
36,A3,A,3,./user_study/saved_agents/aug2b_finetuned_model.zip,2025-08-08T18:33:09.734256,2025-08-08T18:34:11.283057,61.548801,15,2,0,367,True,False,False
36,S3,S,3,./user_study/saved_agents/bad_practice_agent_model.zip,2025-08-08T18:34:37.907671,2025-08-08T18:35:39.648853,61.741182,15,2,0,372,True,False,False
36,S7,S,7,./user_study/saved_agents/bad_practice_agent_model.zip,2025-08-08T18:35:52.870253,2025-08-08T18:36:56.093271,63.223018,15,2,0,382,True,False,False
36,B3,B,3,./user_study/saved_agents/aug2b_baseline_model.zip,2025-08-08T18:36:56.343753,2025-08-08T18:37:41.233752,44.889999,15,2,0,257,True,False,False
36,C3,C,3,./user_study/saved_agents/aug2b_mixed75_35e5steps_model.zip,2025-08-08T18:38:15.097754,2025-08-08T18:38:50.439756,35.342002,15,2,0,201,True,False,False
36,A4,A,4,./user_study/saved_agents/aug2b_finetuned_model.zip,2025-08-08T18:39:32.447919,2025-08-08T18:40:26.005250,53.557331,15,2,0,316,True,False,False
36,B4,B,4,./user_study/saved_agents/aug2b_baseline_model.zip,2025-08-08T18:41:02.032221,2025-08-08T18:41:40.210410,38.178189,15,2,0,219,True,False,False
36,C5,C,5,./user_study/saved_agents/aug2b_mixed75_35e5steps_model.zip,2025-08-08T18:41:56.305102,2025-08-08T18:42:47.202396,50.897294,15,2,0,298,True,False,False
36,A5,A,5,./user_study/saved_agents/aug2b_finetuned_model.zip,2025-08-08T18:43:06.948254,2025-08-08T18:44:07.371762,60.423508,15,2,0,360,True,False,False
36,B5,B,5,./user_study/saved_agents/aug2b_baseline_model.zip,2025-08-08T18:44:10.669761,2025-08-08T18:45:18.320262,67.650501,15,2,0,406,True,False,False
36,C7,C,7,./user_study/saved_agents/aug2b_mixed75_35e5steps_model.zip,2025-08-08T18:45:30.248402,2025-08-08T18:46:11.922751,41.674349,15,2,0,240,True,False,False
36,A7,A,7,./user_study/saved_agents/aug2b_finetuned_model.zip,2025-08-08T18:46:15.547253,2025-08-08T18:47:13.214260,57.667007,15,2,0,341,True,False,False
36,B7,B,7,./user_study/saved_agents/aug2b_baseline_model.zip,2025-08-08T18:47:26.639216,2025-08-08T18:48:17.711607,51.072391,15,2,0,301,True,False,False
