subject_id,config,agent_type,level,agent_model_name,episode_start_time,episode_end_time,episode_duration_seconds,final_targets_identified,final_threats_identified,total_detections,total_timesteps,all_targets_identified,all_threats_identified,mission_success
21,P1,P,1,./user_study/saved_agents/bad_practice_agent_model.zip,2025-08-07T09:36:29.886503,2025-08-07T09:37:45.677910,75.791407,15,2,0,463,True,False,False
21,P4,P,4,./user_study/saved_agents/bad_practice_agent_model.zip,2025-08-07T09:37:49.147006,2025-08-07T09:38:45.358504,56.211498,15,2,0,335,True,False,False
21,B1,B,1,./user_study/saved_agents/aug2b_baseline_model.zip,2025-08-07T09:38:48.747504,2025-08-07T09:39:43.350014,54.60251,15,2,0,319,True,False,False
21,A1,A,1,./user_study/saved_agents/aug2b_finetuned_model.zip,2025-08-07T09:40:04.305002,2025-08-07T09:41:20.820003,76.515001,15,2,0,463,True,False,False
21,C1,C,1,./user_study/saved_agents/aug2b_mixed75_35e5steps_model.zip,2025-08-07T09:41:45.100500,2025-08-07T09:42:32.745508,47.645008,15,2,0,274,True,False,False
21,B3,B,3,./user_study/saved_agents/aug2b_baseline_model.zip,2025-08-07T09:42:52.522510,2025-08-07T09:43:36.597501,44.074991,15,2,0,256,True,False,False
21,S3,S,3,./user_study/saved_agents/bad_practice_agent_model.zip,2025-08-07T09:44:01.266012,2025-08-07T09:45:03.935514,62.669502,15,2,0,379,True,False,False
21,S7,S,7,./user_study/saved_agents/bad_practice_agent_model.zip,2025-08-07T09:45:06.535513,2025-08-07T09:46:07.501520,60.966007,15,2,0,367,True,False,False
21,A3,A,3,./user_study/saved_agents/aug2b_finetuned_model.zip,2025-08-07T09:46:07.746981,2025-08-07T09:47:09.200325,61.453344,15,2,0,364,True,False,False
21,C3,C,3,./user_study/saved_agents/aug2b_mixed75_35e5steps_model.zip,2025-08-07T09:47:34.444422,2025-08-07T09:48:08.324503,33.880081,15,2,0,192,True,False,False
21,B4,B,4,./user_study/saved_agents/aug2b_baseline_model.zip,2025-08-07T09:48:33.085010,2025-08-07T09:49:25.247159,52.162149,15,2,0,306,True,False,False
21,A4,A,4,./user_study/saved_agents/aug2b_finetuned_model.zip,2025-08-07T09:49:28.709514,2025-08-07T09:50:09.485607,40.776093,15,2,0,233,True,False,False
21,C5,C,5,./user_study/saved_agents/aug2b_mixed75_35e5steps_model.zip,2025-08-07T09:50:28.434468,2025-08-07T09:51:28.263856,59.829388,15,2,0,355,True,False,False
21,B5,B,5,./user_study/saved_agents/aug2b_baseline_model.zip,2025-08-07T09:51:40.256406,2025-08-07T09:52:36.563004,56.306598,15,2,0,333,True,False,False
21,A5,A,5,./user_study/saved_agents/aug2b_finetuned_model.zip,2025-08-07T09:53:01.155005,2025-08-07T09:53:53.869505,52.7145,15,2,0,310,True,False,False
21,C7,C,7,./user_study/saved_agents/aug2b_mixed75_35e5steps_model.zip,2025-08-07T09:53:56.005016,2025-08-07T09:54:37.929503,41.924487,15,2,0,242,True,False,False
21,B7,B,7,./user_study/saved_agents/aug2b_baseline_model.zip,2025-08-07T09:54:40.334505,2025-08-07T09:55:25.990884,45.656379,15,2,0,267,True,False,False
21,A7,A,7,./user_study/saved_agents/aug2b_finetuned_model.zip,2025-08-07T09:55:37.778505,2025-08-07T09:56:24.441002,46.662497,15,2,0,273,True,False,False
