subject_id,config,agent_type,level,agent_model_name,episode_start_time,episode_end_time,episode_duration_seconds,final_targets_identified,final_threats_identified,total_detections,total_timesteps,all_targets_identified,all_threats_identified,mission_success
30,P1,P,1,./user_study/saved_agents/bad_practice_agent_model.zip,2025-08-07T19:06:58.437944,2025-08-07T19:08:19.541166,81.103222,10,2,0,486,False,False,False
30,P4,P,4,./user_study/saved_agents/bad_practice_agent_model.zip,2025-08-07T19:08:40.475010,2025-08-07T19:09:40.590191,60.115181,15,2,0,361,True,False,False
30,A1,A,1,./user_study/saved_agents/aug2b_finetuned_model.zip,2025-08-07T19:09:47.285007,2025-08-07T19:11:09.576833,82.291826,14,2,0,486,False,False,False
30,B1,B,1,./user_study/saved_agents/aug2b_baseline_model.zip,2025-08-07T19:11:39.354452,2025-08-07T19:12:33.160572,53.80612,15,2,0,317,True,False,False
30,C1,C,1,./user_study/saved_agents/aug2b_mixed75_35e5steps_model.zip,2025-08-07T19:13:09.748511,2025-08-07T19:13:59.484000,49.735489,15,2,0,289,True,False,False
30,A3,A,3,./user_study/saved_agents/aug2b_finetuned_model.zip,2025-08-07T19:14:37.033014,2025-08-07T19:15:40.698502,63.665488,15,2,0,381,True,False,False
30,S3,S,3,./user_study/saved_agents/bad_practice_agent_model.zip,2025-08-07T19:16:11.681502,2025-08-07T19:17:15.739270,64.057768,15,2,0,387,True,False,False
30,S7,S,7,./user_study/saved_agents/bad_practice_agent_model.zip,2025-08-07T19:17:21.498013,2025-08-07T19:18:27.403014,65.905001,15,2,0,395,True,False,False
30,B3,B,3,./user_study/saved_agents/aug2b_baseline_model.zip,2025-08-07T19:18:27.662014,2025-08-07T19:19:16.163383,48.501369,15,2,0,282,True,False,False
30,C3,C,3,./user_study/saved_agents/aug2b_mixed75_35e5steps_model.zip,2025-08-07T19:19:29.112459,2025-08-07T19:20:05.816001,36.703542,15,2,0,207,True,False,False
30,A4,A,4,./user_study/saved_agents/aug2b_finetuned_model.zip,2025-08-07T19:20:31.743514,2025-08-07T19:21:16.124315,44.380801,15,2,0,258,True,False,False
30,B4,B,4,./user_study/saved_agents/aug2b_baseline_model.zip,2025-08-07T19:21:26.252013,2025-08-07T19:22:10.346128,44.094115,15,2,0,255,True,False,False
30,C5,C,5,./user_study/saved_agents/aug2b_mixed75_35e5steps_model.zip,2025-08-07T19:22:20.635164,2025-08-07T19:23:27.611544,66.97638,15,2,0,398,True,False,False
30,A5,A,5,./user_study/saved_agents/aug2b_finetuned_model.zip,2025-08-07T19:23:43.385500,2025-08-07T19:24:40.628411,57.242911,15,3,0,337,True,False,False
30,B5,B,5,./user_study/saved_agents/aug2b_baseline_model.zip,2025-08-07T19:24:51.917312,2025-08-07T19:25:47.260509,55.343197,15,2,0,327,True,False,False
30,C7,C,7,./user_study/saved_agents/aug2b_mixed75_35e5steps_model.zip,2025-08-07T19:25:55.714598,2025-08-07T19:26:33.753004,38.038406,15,2,0,217,True,False,False
30,A7,A,7,./user_study/saved_agents/aug2b_finetuned_model.zip,2025-08-07T19:26:36.222014,2025-08-07T19:27:23.269014,47.047,15,2,0,274,True,False,False
30,B7,B,7,./user_study/saved_agents/aug2b_baseline_model.zip,2025-08-07T19:27:31.960002,2025-08-07T19:28:16.688407,44.728405,15,2,0,260,True,False,False
