subject_id,config,agent_type,level,agent_model_name,episode_start_time,episode_end_time,episode_duration_seconds,final_targets_identified,final_threats_identified,total_detections,total_timesteps,all_targets_identified,all_threats_identified,mission_success
34,P1,P,1,./user_study/saved_agents/bad_practice_agent_model.zip,2025-08-08T15:22:23.951751,2025-08-08T15:23:44.972762,81.021011,12,2,0,486,False,False,False
34,P4,P,4,./user_study/saved_agents/bad_practice_agent_model.zip,2025-08-08T15:24:05.069761,2025-08-08T15:25:09.918750,64.848989,15,2,0,392,True,False,False
34,A1,A,1,./user_study/saved_agents/aug2b_finetuned_model.zip,2025-08-08T15:25:23.121449,2025-08-08T15:26:29.930839,66.80939,15,3,0,398,True,False,False
34,B1,B,1,./user_study/saved_agents/aug2b_baseline_model.zip,2025-08-08T15:26:49.535252,2025-08-08T15:27:46.955620,57.420368,15,2,0,340,True,False,False
34,C1,C,1,./user_study/saved_agents/aug2b_mixed75_35e5steps_model.zip,2025-08-08T15:28:16.540264,2025-08-08T15:29:03.283647,46.743383,15,2,0,272,True,False,False
34,A3,A,3,./user_study/saved_agents/aug2b_finetuned_model.zip,2025-08-08T15:29:27.031752,2025-08-08T15:30:30.421752,63.39,15,2,0,379,True,False,False
34,S3,S,3,./user_study/saved_agents/bad_practice_agent_model.zip,2025-08-08T15:30:55.576752,2025-08-08T15:32:01.550117,65.973365,15,2,0,401,True,False,False
34,S7,S,7,./user_study/saved_agents/bad_practice_agent_model.zip,2025-08-08T15:32:08.649252,2025-08-08T15:33:07.848248,59.198996,15,2,0,355,True,False,False
34,B3,B,3,./user_study/saved_agents/aug2b_baseline_model.zip,2025-08-08T15:33:08.096248,2025-08-08T15:33:53.997753,45.901505,15,2,0,267,True,False,False
34,C3,C,3,./user_study/saved_agents/aug2b_mixed75_35e5steps_model.zip,2025-08-08T15:34:07.441750,2025-08-08T15:34:43.184271,35.742521,15,2,0,204,True,False,False
34,A4,A,4,./user_study/saved_agents/aug2b_finetuned_model.zip,2025-08-08T15:35:02.286254,2025-08-08T15:36:01.533760,59.247506,15,2,0,352,True,False,False
34,B4,B,4,./user_study/saved_agents/aug2b_baseline_model.zip,2025-08-08T15:36:19.307253,2025-08-08T15:37:02.524107,43.216854,15,2,0,251,True,False,False
34,C5,C,5,./user_study/saved_agents/aug2b_mixed75_35e5steps_model.zip,2025-08-08T15:37:09.817439,2025-08-08T15:38:08.226252,58.408813,15,2,0,345,True,False,False
34,A5,A,5,./user_study/saved_agents/aug2b_finetuned_model.zip,2025-08-08T15:38:21.504252,2025-08-08T15:39:23.176006,61.671754,15,2,0,367,True,False,False
34,B5,B,5,./user_study/saved_agents/aug2b_baseline_model.zip,2025-08-08T15:39:30.646252,2025-08-08T15:40:23.467578,52.821326,15,2,0,311,True,False,False
34,C7,C,7,./user_study/saved_agents/aug2b_mixed75_35e5steps_model.zip,2025-08-08T15:40:36.748749,2025-08-08T15:41:16.897220,40.148471,15,2,0,232,True,False,False
34,A7,A,7,./user_study/saved_agents/aug2b_finetuned_model.zip,2025-08-08T15:41:30.842253,2025-08-08T15:42:18.817407,47.975154,15,2,0,281,True,False,False
34,B7,B,7,./user_study/saved_agents/aug2b_baseline_model.zip,2025-08-08T15:42:44.077168,2025-08-08T15:43:28.885879,44.808711,15,2,0,261,True,False,False
