subject_id,config,agent_type,level,agent_model_name,episode_start_time,episode_end_time,episode_duration_seconds,final_targets_identified,final_threats_identified,total_detections,total_timesteps,all_targets_identified,all_threats_identified,mission_success
38,P1,P,1,./user_study/saved_agents/bad_practice_agent_model.zip,2025-08-11T12:35:10.558428,2025-08-11T12:36:28.624018,78.06559,15,2,0,480,True,False,False
38,P4,P,4,./user_study/saved_agents/bad_practice_agent_model.zip,2025-08-11T12:36:32.440678,2025-08-11T12:37:35.313682,62.873004,15,2,0,379,True,False,False
38,A1,A,1,./user_study/saved_agents/aug2b_finetuned_model.zip,2025-08-11T12:37:38.532203,2025-08-11T12:39:01.228356,82.696153,14,3,0,486,False,False,False
38,B1,B,1,./user_study/saved_agents/aug2b_baseline_model.zip,2025-08-11T12:39:17.533977,2025-08-11T12:40:13.191594,55.657617,15,2,0,333,True,False,False
38,C1,C,1,./user_study/saved_agents/aug2b_mixed75_35e5steps_model.zip,2025-08-11T12:40:38.139530,2025-08-11T12:41:28.424300,50.28477,15,2,0,296,True,False,False
38,A3,A,3,./user_study/saved_agents/aug2b_finetuned_model.zip,2025-08-11T12:41:59.507031,2025-08-11T12:42:44.660259,45.153228,15,2,0,262,True,False,False
38,S3,S,3,./user_study/saved_agents/bad_practice_agent_model.zip,2025-08-11T12:43:17.306852,2025-08-11T12:44:25.359287,68.052435,15,2,0,415,True,False,False
38,S7,S,7,./user_study/saved_agents/bad_practice_agent_model.zip,2025-08-11T12:44:27.973731,2025-08-11T12:45:31.631610,63.657879,15,2,0,385,True,False,False
38,B3,B,3,./user_study/saved_agents/aug2b_baseline_model.zip,2025-08-11T12:45:31.881033,2025-08-11T12:46:17.297653,45.41662,15,2,0,264,True,False,False
38,C3,C,3,./user_study/saved_agents/aug2b_mixed75_35e5steps_model.zip,2025-08-11T12:46:30.245901,2025-08-11T12:47:06.105352,35.859451,15,2,0,207,True,False,False
38,A4,A,4,./user_study/saved_agents/aug2b_finetuned_model.zip,2025-08-11T12:47:24.703523,2025-08-11T12:48:11.663019,46.959496,15,2,0,274,True,False,False
38,B4,B,4,./user_study/saved_agents/aug2b_baseline_model.zip,2025-08-11T12:48:31.443288,2025-08-11T12:49:21.580244,50.136956,15,2,0,296,True,False,False
38,C5,C,5,./user_study/saved_agents/aug2b_mixed75_35e5steps_model.zip,2025-08-11T12:49:35.027041,2025-08-11T12:50:27.111755,52.084714,15,2,0,309,True,False,False
38,A5,A,5,./user_study/saved_agents/aug2b_finetuned_model.zip,2025-08-11T12:50:45.055032,2025-08-11T12:51:37.113521,52.058489,15,2,0,308,True,False,False
38,B5,B,5,./user_study/saved_agents/aug2b_baseline_model.zip,2025-08-11T12:51:42.579523,2025-08-11T12:52:43.028071,60.448548,15,2,0,361,True,False,False
38,C7,C,7,./user_study/saved_agents/aug2b_mixed75_35e5steps_model.zip,2025-08-11T12:52:56.817021,2025-08-11T12:53:35.173649,38.356628,15,2,0,222,True,False,False
38,A7,A,7,./user_study/saved_agents/aug2b_finetuned_model.zip,2025-08-11T12:53:38.638528,2025-08-11T12:54:26.208234,47.569706,15,2,0,280,True,False,False
38,B7,B,7,./user_study/saved_agents/aug2b_baseline_model.zip,2025-08-11T12:54:39.987962,2025-08-11T12:55:28.414530,48.426568,15,2,0,287,True,False,False
