subject_id,config,agent_type,level,agent_model_name,episode_start_time,episode_end_time,episode_duration_seconds,final_targets_identified,final_threats_identified,total_detections,total_timesteps,all_targets_identified,all_threats_identified,mission_success
17,P1,P,1,./user_study/saved_agents/bad_practice_agent_model.zip,2025-08-06T09:33:05.857524,2025-08-06T09:34:26.924371,81.066847,9,4,0,486,False,True,False
17,P4,P,4,./user_study/saved_agents/bad_practice_agent_model.zip,2025-08-06T09:34:30.886523,2025-08-06T09:35:51.610399,80.723876,12,2,0,486,False,False,False
17,B1,B,1,./user_study/saved_agents/aug2b_baseline_model.zip,2025-08-06T09:36:12.125511,2025-08-06T09:37:30.352011,78.2265,15,3,0,479,True,False,False
17,A1,A,1,./user_study/saved_agents/aug2b_finetuned_model.zip,2025-08-06T09:37:46.969448,2025-08-06T09:39:08.290434,81.320986,9,4,0,486,False,True,False
17,C1,C,1,./user_study/saved_agents/aug2b_mixed75_35e5steps_model.zip,2025-08-06T09:39:33.063009,2025-08-06T09:40:29.918010,56.855001,15,4,0,332,False,True,False
17,B3,B,3,./user_study/saved_agents/aug2b_baseline_model.zip,2025-08-06T09:40:46.856008,2025-08-06T09:41:52.498884,65.642876,15,4,0,387,False,True,False
17,S3,S,3,./user_study/saved_agents/bad_practice_agent_model.zip,2025-08-06T09:42:20.828513,2025-08-06T09:43:41.073449,80.244936,14,4,0,486,False,True,False
17,S7,S,7,./user_study/saved_agents/bad_practice_agent_model.zip,2025-08-06T09:43:44.702924,2025-08-06T09:45:02.042153,77.339229,15,4,0,465,False,True,False
17,A3,A,3,./user_study/saved_agents/aug2b_finetuned_model.zip,2025-08-06T09:45:02.329654,2025-08-06T09:46:15.332013,73.002359,15,4,0,430,False,True,False
17,C3,C,3,./user_study/saved_agents/aug2b_mixed75_35e5steps_model.zip,2025-08-06T09:46:27.770018,2025-08-06T09:47:09.717204,41.947186,15,2,0,245,True,False,False
17,B4,B,4,./user_study/saved_agents/aug2b_baseline_model.zip,2025-08-06T09:47:30.646012,2025-08-06T09:48:27.186090,56.540078,15,3,0,336,True,False,False
17,A4,A,4,./user_study/saved_agents/aug2b_finetuned_model.zip,2025-08-06T09:48:30.811657,2025-08-06T09:49:48.893197,78.08154,15,4,0,462,False,True,False
17,C5,C,5,./user_study/saved_agents/aug2b_mixed75_35e5steps_model.zip,2025-08-06T09:50:11.980522,2025-08-06T09:51:15.879014,63.898492,15,2,0,382,True,False,False
17,B5,B,5,./user_study/saved_agents/aug2b_baseline_model.zip,2025-08-06T09:51:29.314013,2025-08-06T09:52:24.208684,54.894671,15,3,0,327,True,False,False
17,A5,A,5,./user_study/saved_agents/aug2b_finetuned_model.zip,2025-08-06T09:52:43.801512,2025-08-06T09:54:00.001371,76.199859,15,4,0,453,False,True,False
17,C7,C,7,./user_study/saved_agents/aug2b_mixed75_35e5steps_model.zip,2025-08-06T09:54:03.132520,2025-08-06T09:55:10.884021,67.751501,15,4,0,397,False,True,False
17,B7,B,7,./user_study/saved_agents/aug2b_baseline_model.zip,2025-08-06T09:55:16.013513,2025-08-06T09:56:19.933019,63.919506,15,4,0,372,False,True,False
17,A7,A,7,./user_study/saved_agents/aug2b_finetuned_model.zip,2025-08-06T09:56:31.373020,2025-08-06T09:57:38.061029,66.688009,15,4,0,386,False,True,False
