subject_id,config,agent_type,level,agent_model_name,episode_start_time,episode_end_time,episode_duration_seconds,final_targets_identified,final_threats_identified,total_detections,total_timesteps,all_targets_identified,all_threats_identified,mission_success
10,P1,P,1,./user_study/saved_agents/bad_practice_agent_model.zip,2025-08-05T11:20:00.610669,2025-08-05T11:21:19.678953,79.068284,13,2,0,486,False,False,False
10,P4,P,4,./user_study/saved_agents/bad_practice_agent_model.zip,2025-08-05T11:21:38.563683,2025-08-05T11:22:39.077166,60.513483,15,2,0,375,True,False,False
10,A1,A,1,./user_study/saved_agents/aug2b_finetuned_model.zip,2025-08-05T11:22:55.483163,2025-08-05T11:24:12.548516,77.065353,15,2,0,477,True,False,False
10,B1,B,1,./user_study/saved_agents/aug2b_baseline_model.zip,2025-08-05T11:24:35.959890,2025-08-05T11:25:36.306668,60.346778,15,2,0,370,True,False,False
10,C1,C,1,./user_study/saved_agents/aug2b_mixed75_35e5steps_model.zip,2025-08-05T11:26:29.244164,2025-08-05T11:27:38.055783,68.811619,15,2,0,415,True,False,False
10,A3,A,3,./user_study/saved_agents/aug2b_finetuned_model.zip,2025-08-05T11:27:58.245676,2025-08-05T11:29:08.379168,70.133492,15,3,0,429,True,False,False
10,S3,S,3,./user_study/saved_agents/bad_practice_agent_model.zip,2025-08-05T11:29:43.614172,2025-08-05T11:30:46.280926,62.666754,15,2,0,388,True,False,False
10,S7,S,7,./user_study/saved_agents/bad_practice_agent_model.zip,2025-08-05T11:30:51.928961,2025-08-05T11:31:52.817408,60.888447,15,2,0,375,True,False,False
10,B3,B,3,./user_study/saved_agents/aug2b_baseline_model.zip,2025-08-05T11:31:53.067169,2025-08-05T11:32:50.505676,57.438507,15,2,0,345,True,False,False
10,C3,C,3,./user_study/saved_agents/aug2b_mixed75_35e5steps_model.zip,2025-08-05T11:33:03.442544,2025-08-05T11:33:38.864459,35.421915,15,2,0,203,True,False,False
10,A4,A,4,./user_study/saved_agents/aug2b_finetuned_model.zip,2025-08-05T11:33:59.882667,2025-08-05T11:34:38.606670,38.724003,15,2,0,227,True,False,False
10,B4,B,4,./user_study/saved_agents/aug2b_baseline_model.zip,2025-08-05T11:34:51.927299,2025-08-05T11:35:31.761348,39.834049,15,2,0,236,True,False,False
10,C5,C,5,./user_study/saved_agents/aug2b_mixed75_35e5steps_model.zip,2025-08-05T11:35:46.376506,2025-08-05T11:36:32.276176,45.89967,15,2,0,274,True,False,False
10,A5,A,5,./user_study/saved_agents/aug2b_finetuned_model.zip,2025-08-05T11:36:45.410668,2025-08-05T11:37:38.562908,53.15224,15,2,0,323,True,False,False
10,B5,B,5,./user_study/saved_agents/aug2b_baseline_model.zip,2025-08-05T11:37:43.861666,2025-08-05T11:38:45.749790,61.888124,15,2,0,376,True,False,False
10,C7,C,7,./user_study/saved_agents/aug2b_mixed75_35e5steps_model.zip,2025-08-05T11:38:59.604299,2025-08-05T11:39:39.638952,40.034653,15,2,0,238,True,False,False
10,A7,A,7,./user_study/saved_agents/aug2b_finetuned_model.zip,2025-08-05T11:39:42.602171,2025-08-05T11:40:28.692434,46.090263,15,2,0,274,True,False,False
10,B7,B,7,./user_study/saved_agents/aug2b_baseline_model.zip,2025-08-05T11:40:41.490168,2025-08-05T11:41:31.517085,50.026917,15,2,0,301,True,False,False
