subject_id,config,agent_type,level,agent_model_name,episode_start_time,episode_end_time,episode_duration_seconds,final_targets_identified,final_threats_identified,total_detections,total_timesteps,all_targets_identified,all_threats_identified,mission_success
8,P1,P,1,./user_study/saved_agents/bad_practice_agent_model.zip,2025-08-05T09:49:01.293665,2025-08-05T09:50:19.569148,78.275483,12,2,0,486,False,False,False
8,P4,P,4,./user_study/saved_agents/bad_practice_agent_model.zip,2025-08-05T09:50:22.873170,2025-08-05T09:51:24.112326,61.239156,15,2,0,380,True,False,False
8,A1,A,1,./user_study/saved_agents/aug2b_finetuned_model.zip,2025-08-05T09:51:27.660676,2025-08-05T09:52:43.925273,76.264597,15,2,0,475,True,False,False
8,B1,B,1,./user_study/saved_agents/aug2b_baseline_model.zip,2025-08-05T09:54:39.714678,2025-08-05T09:55:40.772184,61.057506,15,2,0,375,True,False,False
8,C1,C,1,./user_study/saved_agents/aug2b_mixed75_35e5steps_model.zip,2025-08-05T09:56:08.379589,2025-08-05T09:56:58.096026,49.716437,15,2,0,296,True,False,False
8,A3,A,3,./user_study/saved_agents/aug2b_finetuned_model.zip,2025-08-05T09:57:23.565671,2025-08-05T09:58:25.306669,61.740998,15,3,0,376,True,False,False
8,S3,S,3,./user_study/saved_agents/bad_practice_agent_model.zip,2025-08-05T09:58:54.246168,2025-08-05T10:00:03.012902,68.766734,15,2,0,428,True,False,False
8,S7,S,7,./user_study/saved_agents/bad_practice_agent_model.zip,2025-08-05T10:00:07.125668,2025-08-05T10:01:12.711676,65.586008,15,2,0,401,True,False,False
8,B3,B,3,./user_study/saved_agents/aug2b_baseline_model.zip,2025-08-05T10:01:12.969533,2025-08-05T10:01:59.123999,46.154466,15,2,0,268,True,False,False
8,C3,C,3,./user_study/saved_agents/aug2b_mixed75_35e5steps_model.zip,2025-08-05T10:02:13.688168,2025-08-05T10:02:54.061316,40.373148,15,2,0,241,True,False,False
8,A4,A,4,./user_study/saved_agents/aug2b_finetuned_model.zip,2025-08-05T10:03:09.455669,2025-08-05T10:04:01.905167,52.449498,15,2,0,316,True,False,False
8,B4,B,4,./user_study/saved_agents/aug2b_baseline_model.zip,2025-08-05T10:04:14.383345,2025-08-05T10:04:57.200667,42.817322,15,2,0,257,True,False,False
8,C5,C,5,./user_study/saved_agents/aug2b_mixed75_35e5steps_model.zip,2025-08-05T10:05:06.276644,2025-08-05T10:05:51.103852,44.827208,15,2,0,267,True,False,False
8,A5,A,5,./user_study/saved_agents/aug2b_finetuned_model.zip,2025-08-05T10:06:06.576178,2025-08-05T10:07:15.188669,68.612491,15,2,0,426,True,False,False
8,B5,B,5,./user_study/saved_agents/aug2b_baseline_model.zip,2025-08-05T10:07:21.085166,2025-08-05T10:08:17.932811,56.847645,15,2,0,344,True,False,False
8,C7,C,7,./user_study/saved_agents/aug2b_mixed75_35e5steps_model.zip,2025-08-05T10:08:30.379165,2025-08-05T10:09:10.445167,40.066002,15,2,0,234,True,False,False
8,A7,A,7,./user_study/saved_agents/aug2b_finetuned_model.zip,2025-08-05T10:09:14.409078,2025-08-05T10:10:08.161175,53.752097,15,3,0,324,True,False,False
8,B7,B,7,./user_study/saved_agents/aug2b_baseline_model.zip,2025-08-05T10:10:17.296669,2025-08-05T10:11:06.638976,49.342307,15,2,0,292,True,False,False
