subject_id,config,agent_type,level,agent_model_name,episode_start_time,episode_end_time,episode_duration_seconds,final_targets_identified,final_threats_identified,total_detections,total_timesteps,all_targets_identified,all_threats_identified,mission_success
26,P1,P,1,./user_study/saved_agents/bad_practice_agent_model.zip,2025-08-07T14:35:08.755586,2025-08-07T14:36:30.385849,81.630263,13,1,0,486,False,False,False
26,P4,P,4,./user_study/saved_agents/bad_practice_agent_model.zip,2025-08-07T14:36:34.536002,2025-08-07T14:37:38.914260,64.378258,15,2,0,379,True,False,False
26,A1,A,1,./user_study/saved_agents/aug2b_finetuned_model.zip,2025-08-07T14:37:49.955230,2025-08-07T14:38:58.997614,69.042384,15,2,0,408,True,False,False
26,B1,B,1,./user_study/saved_agents/aug2b_baseline_model.zip,2025-08-07T14:39:43.777589,2025-08-07T14:40:59.412308,75.634719,15,2,0,454,True,False,False
26,C1,C,1,./user_study/saved_agents/aug2b_mixed75_35e5steps_model.zip,2025-08-07T14:42:50.208003,2025-08-07T14:43:47.159003,56.951,15,2,0,332,True,False,False
26,A3,A,3,./user_study/saved_agents/aug2b_finetuned_model.zip,2025-08-07T14:44:12.359513,2025-08-07T14:45:18.106259,65.746746,15,2,0,393,True,False,False
26,S3,S,3,./user_study/saved_agents/bad_practice_agent_model.zip,2025-08-07T14:46:23.013014,2025-08-07T14:47:36.509733,73.496719,15,2,0,454,True,False,False
26,S7,S,7,./user_study/saved_agents/bad_practice_agent_model.zip,2025-08-07T14:47:40.798894,2025-08-07T14:48:51.169391,70.370497,15,2,0,424,True,False,False
26,B3,B,3,./user_study/saved_agents/aug2b_baseline_model.zip,2025-08-07T14:48:51.441002,2025-08-07T14:49:52.625548,61.184546,15,2,0,362,True,False,False
26,C3,C,3,./user_study/saved_agents/aug2b_mixed75_35e5steps_model.zip,2025-08-07T14:50:08.915998,2025-08-07T14:50:51.064003,42.148005,15,2,0,245,True,False,False
26,A4,A,4,./user_study/saved_agents/aug2b_finetuned_model.zip,2025-08-07T14:51:13.793010,2025-08-07T14:51:59.408935,45.615925,15,2,0,265,True,False,False
26,B4,B,4,./user_study/saved_agents/aug2b_baseline_model.zip,2025-08-07T14:52:11.967505,2025-08-07T14:52:58.432381,46.464876,15,2,0,273,True,False,False
26,C5,C,5,./user_study/saved_agents/aug2b_mixed75_35e5steps_model.zip,2025-08-07T14:53:06.400003,2025-08-07T14:54:28.116288,81.716285,15,1,0,486,False,False,False
26,A5,A,5,./user_study/saved_agents/aug2b_finetuned_model.zip,2025-08-07T14:55:23.973007,2025-08-07T14:56:32.050337,68.07733,15,2,0,412,True,False,False
26,B5,B,5,./user_study/saved_agents/aug2b_baseline_model.zip,2025-08-07T14:56:38.398013,2025-08-07T14:57:43.172718,64.774705,15,2,0,382,True,False,False
26,C7,C,7,./user_study/saved_agents/aug2b_mixed75_35e5steps_model.zip,2025-08-07T14:57:58.651503,2025-08-07T14:58:38.873505,40.222002,15,2,0,233,True,False,False
26,A7,A,7,./user_study/saved_agents/aug2b_finetuned_model.zip,2025-08-07T14:58:42.002003,2025-08-07T14:59:39.255501,57.253498,15,2,0,333,True,False,False
26,B7,B,7,./user_study/saved_agents/aug2b_baseline_model.zip,2025-08-07T14:59:58.963502,2025-08-07T15:00:45.334016,46.370514,15,2,0,273,True,False,False
