subject_id,config,agent_type,level,agent_model_name,episode_start_time,episode_end_time,episode_duration_seconds,final_targets_identified,final_threats_identified,total_detections,total_timesteps,all_targets_identified,all_threats_identified,mission_success
40,P1,P,1,./user_study/saved_agents/bad_practice_agent_model.zip,2025-08-11T15:51:49.016023,2025-08-11T15:53:09.253021,80.236998,14,2,0,486,False,False,False
40,P4,P,4,./user_study/saved_agents/bad_practice_agent_model.zip,2025-08-11T15:53:11.390649,2025-08-11T15:54:23.828170,72.437521,15,2,0,446,True,False,False
40,A1,A,1,./user_study/saved_agents/aug2b_finetuned_model.zip,2025-08-11T15:54:27.035028,2025-08-11T15:55:28.324136,61.289108,15,2,0,369,True,False,False
40,B1,B,1,./user_study/saved_agents/aug2b_baseline_model.zip,2025-08-11T15:55:47.584531,2025-08-11T15:56:46.224043,58.639512,15,2,0,352,True,False,False
40,C1,C,1,./user_study/saved_agents/aug2b_mixed75_35e5steps_model.zip,2025-08-11T15:57:50.159030,2025-08-11T15:58:36.299020,46.13999,15,2,0,273,True,False,False
40,A3,A,3,./user_study/saved_agents/aug2b_finetuned_model.zip,2025-08-11T15:58:59.034019,2025-08-11T16:00:01.520779,62.48676,15,2,0,378,True,False,False
40,S3,S,3,./user_study/saved_agents/bad_practice_agent_model.zip,2025-08-11T16:00:21.663530,2025-08-11T16:01:30.135518,68.471988,15,2,0,424,True,False,False
40,S7,S,7,./user_study/saved_agents/bad_practice_agent_model.zip,2025-08-11T16:01:33.074527,2025-08-11T16:02:33.756518,60.681991,15,2,0,372,True,False,False
40,B3,B,3,./user_study/saved_agents/aug2b_baseline_model.zip,2025-08-11T16:02:34.003519,2025-08-11T16:03:22.374029,48.37051,15,2,0,287,True,False,False
40,C3,C,3,./user_study/saved_agents/aug2b_mixed75_35e5steps_model.zip,2025-08-11T16:03:36.459230,2025-08-11T16:04:12.308360,35.84913,15,2,0,207,True,False,False
40,A4,A,4,./user_study/saved_agents/aug2b_finetuned_model.zip,2025-08-11T16:04:29.722522,2025-08-11T16:05:13.370178,43.647656,15,2,0,258,True,False,False
40,B4,B,4,./user_study/saved_agents/aug2b_baseline_model.zip,2025-08-11T16:05:27.467542,2025-08-11T16:06:16.481030,49.013488,15,2,0,291,True,False,False
40,C5,C,5,./user_study/saved_agents/aug2b_mixed75_35e5steps_model.zip,2025-08-11T16:06:22.103020,2025-08-11T16:07:11.404342,49.301322,15,2,0,295,True,False,False
40,A5,A,5,./user_study/saved_agents/aug2b_finetuned_model.zip,2025-08-11T16:07:24.182533,2025-08-11T16:08:22.837576,58.655043,15,2,0,354,True,False,False
40,B5,B,5,./user_study/saved_agents/aug2b_baseline_model.zip,2025-08-11T16:08:29.127458,2025-08-11T16:09:27.860262,58.732804,15,2,0,355,True,False,False
40,C7,C,7,./user_study/saved_agents/aug2b_mixed75_35e5steps_model.zip,2025-08-11T16:09:40.966023,2025-08-11T16:10:20.264043,39.29802,15,2,0,230,True,False,False
40,A7,A,7,./user_study/saved_agents/aug2b_finetuned_model.zip,2025-08-11T16:10:23.227522,2025-08-11T16:11:09.551326,46.323804,15,2,0,276,True,False,False
40,B7,B,7,./user_study/saved_agents/aug2b_baseline_model.zip,2025-08-11T16:11:21.492530,2025-08-11T16:12:07.231524,45.738994,15,2,0,272,True,False,False
