subject_id,config,agent_type,level,agent_model_name,episode_start_time,episode_end_time,episode_duration_seconds,final_targets_identified,final_threats_identified,total_detections,total_timesteps,all_targets_identified,all_threats_identified,mission_success
19,P1,P,1,./user_study/saved_agents/bad_practice_agent_model.zip,2025-08-06T11:04:31.893512,2025-08-06T11:05:52.982389,81.088877,8,2,0,486,False,False,False
19,P4,P,4,./user_study/saved_agents/bad_practice_agent_model.zip,2025-08-06T11:06:01.444012,2025-08-06T11:07:23.530012,82.086,14,2,0,486,False,False,False
19,B1,B,1,./user_study/saved_agents/aug2b_baseline_model.zip,2025-08-06T11:07:29.740513,2025-08-06T11:08:36.151265,66.410752,15,2,0,393,True,False,False
19,A1,A,1,./user_study/saved_agents/aug2b_finetuned_model.zip,2025-08-06T11:08:49.606606,2025-08-06T11:10:12.186226,82.57962,14,3,0,486,False,False,False
19,C1,C,1,./user_study/saved_agents/aug2b_mixed75_35e5steps_model.zip,2025-08-06T11:10:32.641520,2025-08-06T11:11:24.944696,52.303176,15,2,0,308,True,False,False
19,B3,B,3,./user_study/saved_agents/aug2b_baseline_model.zip,2025-08-06T11:11:42.034510,2025-08-06T11:12:36.821343,54.786833,15,2,0,324,True,False,False
19,S3,S,3,./user_study/saved_agents/bad_practice_agent_model.zip,2025-08-06T11:13:08.272013,2025-08-06T11:14:16.390014,68.118001,15,2,0,413,True,False,False
19,S7,S,7,./user_study/saved_agents/bad_practice_agent_model.zip,2025-08-06T11:14:19.826961,2025-08-06T11:15:25.151453,65.324492,15,2,0,391,True,False,False
19,A3,A,3,./user_study/saved_agents/aug2b_finetuned_model.zip,2025-08-06T11:15:25.408021,2025-08-06T11:16:36.646027,71.238006,15,2,0,427,True,False,False
19,C3,C,3,./user_study/saved_agents/aug2b_mixed75_35e5steps_model.zip,2025-08-06T11:16:50.915621,2025-08-06T11:17:44.312013,53.396392,15,2,0,316,True,False,False
19,B4,B,4,./user_study/saved_agents/aug2b_baseline_model.zip,2025-08-06T11:18:02.560022,2025-08-06T11:19:06.012012,63.45199,15,2,0,378,True,False,False
19,A4,A,4,./user_study/saved_agents/aug2b_finetuned_model.zip,2025-08-06T11:19:10.176513,2025-08-06T11:20:11.191722,61.015209,15,2,0,365,True,False,False
19,C5,C,5,./user_study/saved_agents/aug2b_mixed75_35e5steps_model.zip,2025-08-06T11:20:36.082511,2025-08-06T11:21:25.989011,49.9065,15,2,0,293,True,False,False
19,B5,B,5,./user_study/saved_agents/aug2b_baseline_model.zip,2025-08-06T11:21:39.811025,2025-08-06T11:23:02.294515,82.48349,14,2,0,486,False,False,False
19,A5,A,5,./user_study/saved_agents/aug2b_finetuned_model.zip,2025-08-06T11:23:18.887874,2025-08-06T11:24:41.240232,82.352358,14,2,0,486,False,False,False
19,C7,C,7,./user_study/saved_agents/aug2b_mixed75_35e5steps_model.zip,2025-08-06T11:24:43.375008,2025-08-06T11:25:27.119513,43.744505,15,2,0,252,True,False,False
19,B7,B,7,./user_study/saved_agents/aug2b_baseline_model.zip,2025-08-06T11:25:28.751019,2025-08-06T11:26:16.132302,47.381283,15,2,0,276,True,False,False
19,A7,A,7,./user_study/saved_agents/aug2b_finetuned_model.zip,2025-08-06T11:26:27.732513,2025-08-06T11:27:12.987344,45.254831,15,2,0,264,True,False,False
