subject_id,config,agent_type,level,agent_model_name,episode_start_time,episode_end_time,episode_duration_seconds,final_targets_identified,final_threats_identified,total_detections,total_timesteps,all_targets_identified,all_threats_identified,mission_success
20,P1,P,1,./user_study/saved_agents/bad_practice_agent_model.zip,2025-08-06T11:48:38.289012,2025-08-06T11:49:52.473820,74.184808,15,2,0,458,True,False,False
20,P4,P,4,./user_study/saved_agents/bad_practice_agent_model.zip,2025-08-06T11:49:57.443520,2025-08-06T11:51:01.613589,64.170069,15,2,0,392,True,False,False
20,A1,A,1,./user_study/saved_agents/aug2b_finetuned_model.zip,2025-08-06T11:51:08.307508,2025-08-06T11:52:12.989496,64.681988,15,3,0,386,True,False,False
20,B1,B,1,./user_study/saved_agents/aug2b_baseline_model.zip,2025-08-06T11:52:41.893513,2025-08-06T11:53:37.301815,55.408302,15,2,0,330,True,False,False
20,C1,C,1,./user_study/saved_agents/aug2b_mixed75_35e5steps_model.zip,2025-08-06T11:54:31.443008,2025-08-06T11:55:26.280522,54.837514,15,3,0,323,True,False,False
20,A3,A,3,./user_study/saved_agents/aug2b_finetuned_model.zip,2025-08-06T11:56:10.107023,2025-08-06T11:56:54.076723,43.9697,15,2,0,256,True,False,False
20,S3,S,3,./user_study/saved_agents/bad_practice_agent_model.zip,2025-08-06T11:57:36.470554,2025-08-06T11:58:38.216840,61.746286,15,2,0,373,True,False,False
20,S7,S,7,./user_study/saved_agents/bad_practice_agent_model.zip,2025-08-06T11:58:42.211509,2025-08-06T11:59:44.794386,62.582877,15,2,0,379,True,False,False
20,B3,B,3,./user_study/saved_agents/aug2b_baseline_model.zip,2025-08-06T11:59:45.043150,2025-08-06T12:00:29.654022,44.610872,15,2,0,257,True,False,False
20,C3,C,3,./user_study/saved_agents/aug2b_mixed75_35e5steps_model.zip,2025-08-06T12:00:52.887011,2025-08-06T12:01:28.405620,35.518609,15,2,0,203,True,False,False
20,A4,A,4,./user_study/saved_agents/aug2b_finetuned_model.zip,2025-08-06T12:01:54.972015,2025-08-06T12:02:45.185522,50.213507,15,2,0,295,True,False,False
20,B4,B,4,./user_study/saved_agents/aug2b_baseline_model.zip,2025-08-06T12:02:59.940510,2025-08-06T12:03:51.419511,51.479001,15,2,0,303,True,False,False
20,C5,C,5,./user_study/saved_agents/aug2b_mixed75_35e5steps_model.zip,2025-08-06T12:04:43.904012,2025-08-06T12:05:43.728517,59.824505,15,2,0,356,True,False,False
20,A5,A,5,./user_study/saved_agents/aug2b_finetuned_model.zip,2025-08-06T12:05:54.663522,2025-08-06T12:07:02.064628,67.401106,15,2,0,405,True,False,False
20,B5,B,5,./user_study/saved_agents/aug2b_baseline_model.zip,2025-08-06T12:07:14.333012,2025-08-06T12:08:20.952133,66.619121,15,2,0,400,True,False,False
20,C7,C,7,./user_study/saved_agents/aug2b_mixed75_35e5steps_model.zip,2025-08-06T12:08:33.881510,2025-08-06T12:09:12.375441,38.493931,15,2,0,223,True,False,False
20,A7,A,7,./user_study/saved_agents/aug2b_finetuned_model.zip,2025-08-06T12:09:16.667392,2025-08-06T12:10:04.311886,47.644494,15,2,0,278,True,False,False
20,B7,B,7,./user_study/saved_agents/aug2b_baseline_model.zip,2025-08-06T12:10:20.229463,2025-08-06T12:11:09.545195,49.315732,15,2,0,291,True,False,False
