subject_id,config,agent_type,level,agent_model_name,episode_start_time,episode_end_time,episode_duration_seconds,final_targets_identified,final_threats_identified,total_detections,total_timesteps,all_targets_identified,all_threats_identified,mission_success
32,P1,P,1,./user_study/saved_agents/bad_practice_agent_model.zip,2025-08-08T14:00:49.091760,2025-08-08T14:02:09.907410,80.81565,8,2,0,486,False,False,False
32,P4,P,4,./user_study/saved_agents/bad_practice_agent_model.zip,2025-08-08T14:02:28.355613,2025-08-08T14:03:49.471752,81.116139,14,2,0,486,False,False,False
32,A1,A,1,./user_study/saved_agents/aug2b_finetuned_model.zip,2025-08-08T14:04:00.834173,2025-08-08T14:05:16.146952,75.312779,15,3,0,451,True,False,False
32,B1,B,1,./user_study/saved_agents/aug2b_baseline_model.zip,2025-08-08T14:05:34.268751,2025-08-08T14:06:32.177709,57.908958,15,2,0,347,True,False,False
32,C1,C,1,./user_study/saved_agents/aug2b_mixed75_35e5steps_model.zip,2025-08-08T14:07:00.135761,2025-08-08T14:07:50.605763,50.470002,15,2,0,298,True,False,False
32,A3,A,3,./user_study/saved_agents/aug2b_finetuned_model.zip,2025-08-08T14:08:09.221258,2025-08-08T14:09:07.040400,57.819142,15,2,0,344,True,False,False
32,S3,S,3,./user_study/saved_agents/bad_practice_agent_model.zip,2025-08-08T14:09:22.564252,2025-08-08T14:10:34.480761,71.916509,15,2,0,440,True,False,False
32,S7,S,7,./user_study/saved_agents/bad_practice_agent_model.zip,2025-08-08T14:10:37.600253,2025-08-08T14:11:38.534386,60.934133,15,2,0,366,True,False,False
32,B3,B,3,./user_study/saved_agents/aug2b_baseline_model.zip,2025-08-08T14:11:38.777147,2025-08-08T14:12:29.038251,50.261104,15,2,0,293,True,False,False
32,C3,C,3,./user_study/saved_agents/aug2b_mixed75_35e5steps_model.zip,2025-08-08T14:12:39.831253,2025-08-08T14:13:16.593760,36.762507,15,2,0,209,True,False,False
32,A4,A,4,./user_study/saved_agents/aug2b_finetuned_model.zip,2025-08-08T14:13:29.220752,2025-08-08T14:14:24.351043,55.130291,15,2,0,325,True,False,False
32,B4,B,4,./user_study/saved_agents/aug2b_baseline_model.zip,2025-08-08T14:14:33.023752,2025-08-08T14:15:16.858673,43.834921,15,2,0,255,True,False,False
32,C5,C,5,./user_study/saved_agents/aug2b_mixed75_35e5steps_model.zip,2025-08-08T14:15:23.993163,2025-08-08T14:16:12.468765,48.475602,15,2,0,283,True,False,False
32,A5,A,5,./user_study/saved_agents/aug2b_finetuned_model.zip,2025-08-08T14:16:20.599265,2025-08-08T14:17:30.085408,69.486143,15,2,0,417,True,False,False
32,B5,B,5,./user_study/saved_agents/aug2b_baseline_model.zip,2025-08-08T14:17:34.561255,2025-08-08T14:18:38.160254,63.598999,15,3,0,374,True,False,False
32,C7,C,7,./user_study/saved_agents/aug2b_mixed75_35e5steps_model.zip,2025-08-08T14:18:49.166250,2025-08-08T14:19:25.791632,36.625382,15,2,0,210,True,False,False
32,A7,A,7,./user_study/saved_agents/aug2b_finetuned_model.zip,2025-08-08T14:19:29.420263,2025-08-08T14:20:19.137108,49.716845,15,2,0,291,True,False,False
32,B7,B,7,./user_study/saved_agents/aug2b_baseline_model.zip,2025-08-08T14:20:30.022030,2025-08-08T14:21:21.230115,51.208085,15,2,0,301,True,False,False
