subject_id,config,agent_type,level,agent_model_name,episode_start_time,episode_end_time,episode_duration_seconds,final_targets_identified,final_threats_identified,total_detections,total_timesteps,all_targets_identified,all_threats_identified,mission_success
16,P1,P,1,./user_study/saved_agents/bad_practice_agent_model.zip,2025-08-06T08:49:01.344011,2025-08-06T08:50:22.017379,80.673368,13,2,0,486,False,False,False
16,P4,P,4,./user_study/saved_agents/bad_practice_agent_model.zip,2025-08-06T08:50:25.322512,2025-08-06T08:51:30.030028,64.707516,15,2,0,386,True,False,False
16,A1,A,1,./user_study/saved_agents/aug2b_finetuned_model.zip,2025-08-06T08:51:33.076012,2025-08-06T08:52:29.040459,55.964447,15,2,0,324,True,False,False
16,B1,B,1,./user_study/saved_agents/aug2b_baseline_model.zip,2025-08-06T08:52:41.318415,2025-08-06T08:53:36.767633,55.449218,15,2,0,326,True,False,False
16,C1,C,1,./user_study/saved_agents/aug2b_mixed75_35e5steps_model.zip,2025-08-06T08:54:10.218411,2025-08-06T08:55:00.159272,49.940861,15,2,0,289,True,False,False
16,A3,A,3,./user_study/saved_agents/aug2b_finetuned_model.zip,2025-08-06T08:55:12.762523,2025-08-06T08:56:17.455703,64.69318,15,2,0,384,True,False,False
16,S3,S,3,./user_study/saved_agents/bad_practice_agent_model.zip,2025-08-06T08:56:34.739860,2025-08-06T08:57:39.988323,65.248463,15,2,0,394,True,False,False
16,S7,S,7,./user_study/saved_agents/bad_practice_agent_model.zip,2025-08-06T08:57:43.093021,2025-08-06T08:58:44.590515,61.497494,15,2,0,360,True,False,False
16,B3,B,3,./user_study/saved_agents/aug2b_baseline_model.zip,2025-08-06T08:58:44.845017,2025-08-06T08:59:45.174522,60.329505,15,2,0,352,True,False,False
16,C3,C,3,./user_study/saved_agents/aug2b_mixed75_35e5steps_model.zip,2025-08-06T08:59:54.453011,2025-08-06T09:00:29.885769,35.432758,15,2,0,197,True,False,False
16,A4,A,4,./user_study/saved_agents/aug2b_finetuned_model.zip,2025-08-06T09:00:43.153525,2025-08-06T09:01:29.504357,46.350832,15,2,0,268,True,False,False
16,B4,B,4,./user_study/saved_agents/aug2b_baseline_model.zip,2025-08-06T09:01:39.284512,2025-08-06T09:02:24.398520,45.114008,15,2,0,264,True,False,False
16,C5,C,5,./user_study/saved_agents/aug2b_mixed75_35e5steps_model.zip,2025-08-06T09:02:37.913792,2025-08-06T09:03:34.694898,56.781106,15,2,0,335,True,False,False
16,A5,A,5,./user_study/saved_agents/aug2b_finetuned_model.zip,2025-08-06T09:03:42.659013,2025-08-06T09:04:46.077786,63.418773,15,2,0,377,True,False,False
16,B5,B,5,./user_study/saved_agents/aug2b_baseline_model.zip,2025-08-06T09:04:54.525022,2025-08-06T09:05:56.631012,62.10599,15,2,0,364,True,False,False
16,C7,C,7,./user_study/saved_agents/aug2b_mixed75_35e5steps_model.zip,2025-08-06T09:06:05.472398,2025-08-06T09:06:44.622512,39.150114,15,2,0,227,True,False,False
16,A7,A,7,./user_study/saved_agents/aug2b_finetuned_model.zip,2025-08-06T09:06:47.530012,2025-08-06T09:07:34.051491,46.521479,15,2,0,274,True,False,False
16,B7,B,7,./user_study/saved_agents/aug2b_baseline_model.zip,2025-08-06T09:07:46.254524,2025-08-06T09:08:32.608012,46.353488,15,2,0,270,True,False,False
