subject_id,config,agent_type,level,agent_model_name,episode_start_time,episode_end_time,episode_duration_seconds,final_targets_identified,final_threats_identified,total_detections,total_timesteps,all_targets_identified,all_threats_identified,mission_success
11,P1,P,1,./user_study/saved_agents/bad_practice_agent_model.zip,2025-08-05T13:03:49.037169,2025-08-05T13:05:08.663165,79.625996,12,2,0,486,False,False,False
11,P4,P,4,./user_study/saved_agents/bad_practice_agent_model.zip,2025-08-05T13:05:16.794899,2025-08-05T13:06:29.426664,72.631765,15,2,0,452,True,False,False
11,B1,B,1,./user_study/saved_agents/aug2b_baseline_model.zip,2025-08-05T13:06:57.940668,2025-08-05T13:08:13.684834,75.744166,15,2,0,466,True,False,False
11,A1,A,1,./user_study/saved_agents/aug2b_finetuned_model.zip,2025-08-05T13:08:24.000668,2025-08-05T13:09:35.847961,71.847293,15,2,0,440,True,False,False
11,C1,C,1,./user_study/saved_agents/aug2b_mixed75_35e5steps_model.zip,2025-08-05T13:09:59.290666,2025-08-05T13:10:46.266190,46.975524,15,3,0,281,True,False,False
11,B3,B,3,./user_study/saved_agents/aug2b_baseline_model.zip,2025-08-05T13:11:01.545677,2025-08-05T13:11:46.910993,45.365316,15,2,0,269,True,False,False
11,S3,S,3,./user_study/saved_agents/bad_practice_agent_model.zip,2025-08-05T13:12:06.078973,2025-08-05T13:13:08.583587,62.504614,15,2,0,387,True,False,False
11,S7,S,7,./user_study/saved_agents/bad_practice_agent_model.zip,2025-08-05T13:13:16.842169,2025-08-05T13:14:25.943167,69.100998,15,2,0,428,True,False,False
11,A3,A,3,./user_study/saved_agents/aug2b_finetuned_model.zip,2025-08-05T13:14:26.219668,2025-08-05T13:15:09.773236,43.553568,15,2,0,259,True,False,False
11,C3,C,3,./user_study/saved_agents/aug2b_mixed75_35e5steps_model.zip,2025-08-05T13:15:18.395669,2025-08-05T13:16:05.415824,47.020155,15,2,0,281,True,False,False
11,B4,B,4,./user_study/saved_agents/aug2b_baseline_model.zip,2025-08-05T13:16:17.869991,2025-08-05T13:17:00.527034,42.657043,15,2,0,253,True,False,False
11,A4,A,4,./user_study/saved_agents/aug2b_finetuned_model.zip,2025-08-05T13:17:04.547643,2025-08-05T13:17:49.767168,45.219525,15,2,0,269,True,False,False
11,C5,C,5,./user_study/saved_agents/aug2b_mixed75_35e5steps_model.zip,2025-08-05T13:18:12.695168,2025-08-05T13:18:59.693569,46.998401,15,2,0,280,True,False,False
11,B5,B,5,./user_study/saved_agents/aug2b_baseline_model.zip,2025-08-05T13:19:07.645680,2025-08-05T13:20:23.898547,76.252867,15,2,0,471,True,False,False
11,A5,A,5,./user_study/saved_agents/aug2b_finetuned_model.zip,2025-08-05T13:20:38.673857,2025-08-05T13:21:40.437978,61.764121,15,2,0,375,True,False,False
11,C7,C,7,./user_study/saved_agents/aug2b_mixed75_35e5steps_model.zip,2025-08-05T13:21:42.238666,2025-08-05T13:22:24.996596,42.75793,15,2,0,254,True,False,False
11,B7,B,7,./user_study/saved_agents/aug2b_baseline_model.zip,2025-08-05T13:22:28.793680,2025-08-05T13:23:14.004756,45.211076,15,2,0,268,True,False,False
11,A7,A,7,./user_study/saved_agents/aug2b_finetuned_model.zip,2025-08-05T13:23:22.459167,2025-08-05T13:24:12.463802,50.004635,15,3,0,300,True,False,False
